ID,CMS Title,Content Type,Parsed Show,Episode,Source,Current SEO Title,NEW SEO Title,Current Description,NEW Description,Current Long Desc,NEW Long Desc,Current Keywords,NEW Keywords,Current Tags,NEW Content Tags,Current Rating,NEW Rating,NEW SEO Desc,NEW Heading
68,pexels-tima-miroshnichenko-6011667.jpg,9x16,Pexels-tima-miroshnichenko-6011667.jpg,,generated,,Pexels-tima-miroshnichenko-6011667.jpg | Watch Free on VURT,(empty),Pexels-tima-miroshnichenko-6011667.jpg. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"pexels-tima-miroshnichenko-6011667.jpg, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, pexels-tima-miroshnichenko-6011667.jpg",(empty),TV-MA,"Watch Pexels-tima-miroshnichenko-6011667.jpg free on VURT. A micro-drama micro-series. No paywall, no subscription.",Pexels-tima-miroshnichenko-6011667.jpg
69,pexels-jj-jordan-44924743-9507469.jpg,9x16,Pexels-jj-jordan-44924743-9507469.jpg,,generated,,Pexels-jj-jordan-44924743-9507469.jpg | Watch Free on VURT,(empty),Pexels-jj-jordan-44924743-9507469.jpg. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"pexels-jj-jordan-44924743-9507469.jpg, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, pexels-jj-jordan-44924743-9507469.jpg",(empty),TV-MA,"Watch Pexels-jj-jordan-44924743-9507469.jpg free on VURT. A micro-drama micro-series. No paywall, no subscription.",Pexels-jj-jordan-44924743-9507469.jpg
70,pexels-gokhan-sirkeci-676467750-18296931.jpg,16x9,Pexels-gokhan-sirkeci-676467750-18296931.jpg,,generated,,Pexels-gokhan-sirkeci-676467750-18296...| Watch Free on VURT,(empty),Pexels-gokhan-sirkeci-676467750-18296931.jpg. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"pexels-gokhan-sirkeci-676467750-18296931.jpg, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, pexels-gokhan-sirkeci-676467750-18296931.jpg",(empty),TV-MA,"Watch Pexels-gokhan-sirkeci-676467750-18296931.jpg free on VURT. A micro-drama micro-series. No paywall, no subscription.",Pexels-gokhan-sirkeci-676467750-18296931.jpg
71,169imgs.jpg,16x9,169imgs.jpg,,generated,,169imgs.jpg | Watch Free on VURT,(empty),169imgs.jpg. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"169imgs.jpg, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, 169imgs.jpg",(empty),TV-MA,"Watch 169imgs.jpg free on VURT. A micro-drama micro-series. No paywall, no subscription.",169imgs.jpg
72,pexels-shawnreza-89699.jpg,16x9,Pexels-shawnreza-89699.jpg,,generated,,Pexels-shawnreza-89699.jpg | Watch Free on VURT,(empty),Pexels-shawnreza-89699.jpg. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"pexels-shawnreza-89699.jpg, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, pexels-shawnreza-89699.jpg",(empty),TV-MA,"Watch Pexels-shawnreza-89699.jpg free on VURT. A micro-drama micro-series. No paywall, no subscription.",Pexels-shawnreza-89699.jpg
73,pexels-chevanon-1108099.jpg,16x9,Pexels-chevanon-1108099.jpg,,generated,,Pexels-chevanon-1108099.jpg | Watch Free on VURT,(empty),Pexels-chevanon-1108099.jpg. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"pexels-chevanon-1108099.jpg, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, pexels-chevanon-1108099.jpg",(empty),TV-MA,"Watch Pexels-chevanon-1108099.jpg free on VURT. A micro-drama micro-series. No paywall, no subscription.",Pexels-chevanon-1108099.jpg
74,pexels-george-desipris-792381.jpg,16x9,Pexels-george-desipris-792381.jpg,,generated,,Pexels-george-desipris-792381.jpg | Watch Free on VURT,(empty),Pexels-george-desipris-792381.jpg. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"pexels-george-desipris-792381.jpg, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, pexels-george-desipris-792381.jpg",(empty),TV-MA,"Watch Pexels-george-desipris-792381.jpg free on VURT. A micro-drama micro-series. No paywall, no subscription.",Pexels-george-desipris-792381.jpg
75,Shadows of Tomorrow EP4,MICRO_EPISODES,Shadows of Tomorrow,4,generated,,Shadows of Tomorrow Ep 4 | Watch Free on VURT,Shadows of Tomorrow EP4,Shadows of Tomorrow Episode 4. Watch free on VURT.,(empty),"Watch Episode 4 free on VURT. Vertical-first streaming designed for your phone. No paywall, no subsc",(empty),"shadows of tomorrow, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, shadows of tomorrow, micro-series",(empty),TV-MA,"Watch Shadows of Tomorrow Ep 4 free on VURT. A micro-drama micro-series. No paywall, no subscription.",Shadows of Tomorrow Episode 4
76,pexels-pawelkalisinski-1076758.jpg,9x16,Pexels-pawelkalisinski-1076758.jpg,,generated,,Pexels-pawelkalisinski-1076758.jpg | Watch Free on VURT,(empty),Pexels-pawelkalisinski-1076758.jpg. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"pexels-pawelkalisinski-1076758.jpg, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, pexels-pawelkalisinski-1076758.jpg",(empty),TV-MA,"Watch Pexels-pawelkalisinski-1076758.jpg free on VURT. A micro-drama micro-series. No paywall, no subscription.",Pexels-pawelkalisinski-1076758.jpg
77,pexels-pixabay-76957.jpg,16x9,Pexels-pixabay-76957.jpg,,generated,,Pexels-pixabay-76957.jpg | Watch Free on VURT,(empty),Pexels-pixabay-76957.jpg. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"pexels-pixabay-76957.jpg, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, pexels-pixabay-76957.jpg",(empty),TV-MA,"Watch Pexels-pixabay-76957.jpg free on VURT. A micro-drama micro-series. No paywall, no subscription.",Pexels-pixabay-76957.jpg
78,Shadows of Tomorrow EP5,MICRO_EPISODES,Shadows of Tomorrow,5,generated,,Shadows of Tomorrow Ep 5 | Watch Free on VURT,Shadows of Tomorrow EP5,Shadows of Tomorrow Episode 5. Watch free on VURT.,(empty),"Watch Episode 5 free on VURT. Vertical-first streaming designed for your phone. No paywall, no subsc",(empty),"shadows of tomorrow, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, shadows of tomorrow, micro-series",(empty),TV-MA,"Watch Shadows of Tomorrow Ep 5 free on VURT. A micro-drama micro-series. No paywall, no subscription.",Shadows of Tomorrow Episode 5
79,pexels-case-originals-33851049.jpg,16x9,Pexels-case-originals-33851049.jpg,,generated,,Pexels-case-originals-33851049.jpg | Watch Free on VURT,(empty),Pexels-case-originals-33851049.jpg. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"pexels-case-originals-33851049.jpg, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, pexels-case-originals-33851049.jpg",(empty),TV-MA,"Watch Pexels-case-originals-33851049.jpg free on VURT. A micro-drama micro-series. No paywall, no subscription.",Pexels-case-originals-33851049.jpg
80,pexels-rodrigo-a-36100054-14999200.jpg,9x16,Pexels-rodrigo-a-36100054-14999200.jpg,,generated,,Pexels-rodrigo-a-36100054-14999200.jpg | Watch Free on VURT,(empty),Pexels-rodrigo-a-36100054-14999200.jpg. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"pexels-rodrigo-a-36100054-14999200.jpg, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, pexels-rodrigo-a-36100054-14999200.jpg",(empty),TV-MA,"Watch Pexels-rodrigo-a-36100054-14999200.jpg free on VURT. A micro-drama micro-series. No paywall, no subscription.",Pexels-rodrigo-a-36100054-14999200.jpg
81,Shadows of Tomorrow EP6,MICRO_EPISODES,Shadows of Tomorrow,6,generated,,Shadows of Tomorrow Ep 6 | Watch Free on VURT,Shadows of Tomorrow EP6,Shadows of Tomorrow Episode 6. Watch free on VURT.,(empty),"Watch Episode 6 free on VURT. Vertical-first streaming designed for your phone. No paywall, no subsc",(empty),"shadows of tomorrow, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, shadows of tomorrow, micro-series",(empty),TV-MA,"Watch Shadows of Tomorrow Ep 6 free on VURT. A micro-drama micro-series. No paywall, no subscription.",Shadows of Tomorrow Episode 6
82,169imgs.jpg,16x9,169imgs.jpg,,generated,,169imgs.jpg | Watch Free on VURT,(empty),169imgs.jpg. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"169imgs.jpg, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, 169imgs.jpg",(empty),TV-MA,"Watch 169imgs.jpg free on VURT. A micro-drama micro-series. No paywall, no subscription.",169imgs.jpg
83,pexels-chris-f-38966-15662076.jpg,9x16,Pexels-chris-f-38966-15662076.jpg,,generated,,Pexels-chris-f-38966-15662076.jpg | Watch Free on VURT,(empty),Pexels-chris-f-38966-15662076.jpg. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"pexels-chris-f-38966-15662076.jpg, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, pexels-chris-f-38966-15662076.jpg",(empty),TV-MA,"Watch Pexels-chris-f-38966-15662076.jpg free on VURT. A micro-drama micro-series. No paywall, no subscription.",Pexels-chris-f-38966-15662076.jpg
84,Shadows of Tomorrow EP7,MICRO_EPISODES,Shadows of Tomorrow,7,generated,,Shadows of Tomorrow Ep 7 | Watch Free on VURT,Shadows of Tomorrow EP7,Shadows of Tomorrow Episode 7. Watch free on VURT.,(empty),"Watch Episode 7 free on VURT. Vertical-first streaming designed for your phone. No paywall, no subsc",(empty),"shadows of tomorrow, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, shadows of tomorrow, micro-series",(empty),TV-MA,"Watch Shadows of Tomorrow Ep 7 free on VURT. A micro-drama micro-series. No paywall, no subscription.",Shadows of Tomorrow Episode 7
85,pexels-ann-h-45017-6935186.jpg,16x9,Pexels-ann-h-45017-6935186.jpg,,generated,,Pexels-ann-h-45017-6935186.jpg | Watch Free on VURT,(empty),Pexels-ann-h-45017-6935186.jpg. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"pexels-ann-h-45017-6935186.jpg, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, pexels-ann-h-45017-6935186.jpg",(empty),TV-MA,"Watch Pexels-ann-h-45017-6935186.jpg free on VURT. A micro-drama micro-series. No paywall, no subscription.",Pexels-ann-h-45017-6935186.jpg
86,pexels-akhil-prasad-2155388061-33704034.jpg,9x16,Pexels-akhil-prasad-2155388061-33704034.jpg,,generated,,Pexels-akhil-prasad-2155388061-337040...| Watch Free on VURT,(empty),Pexels-akhil-prasad-2155388061-33704034.jpg. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"pexels-akhil-prasad-2155388061-33704034.jpg, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, pexels-akhil-prasad-2155388061-33704034.jpg",(empty),TV-MA,"Watch Pexels-akhil-prasad-2155388061-33704034.jpg free on VURT. A micro-drama micro-series. No paywall, no subscription.",Pexels-akhil-prasad-2155388061-33704034.jpg
87,Shadows of Tomorrow EP8,MICRO_EPISODES,Shadows of Tomorrow,8,generated,,Shadows of Tomorrow Ep 8 | Watch Free on VURT,Shadows of Tomorrow EP8,Shadows of Tomorrow Episode 8. Watch free on VURT.,(empty),"Watch Episode 8 free on VURT. Vertical-first streaming designed for your phone. No paywall, no subsc",(empty),"shadows of tomorrow, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, shadows of tomorrow, micro-series",(empty),TV-MA,"Watch Shadows of Tomorrow Ep 8 free on VURT. A micro-drama micro-series. No paywall, no subscription.",Shadows of Tomorrow Episode 8
88,pexels-shootsaga-30671897.jpg,16x9,Pexels-shootsaga-30671897.jpg,,generated,,Pexels-shootsaga-30671897.jpg | Watch Free on VURT,(empty),Pexels-shootsaga-30671897.jpg. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"pexels-shootsaga-30671897.jpg, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, pexels-shootsaga-30671897.jpg",(empty),TV-MA,"Watch Pexels-shootsaga-30671897.jpg free on VURT. A micro-drama micro-series. No paywall, no subscription.",Pexels-shootsaga-30671897.jpg
89,pexels-noevillaltaphotography-5895632.jpg,9x16,Pexels-noevillaltaphotography-5895632.jpg,,generated,,Pexels-noevillaltaphotography-5895632...| Watch Free on VURT,(empty),Pexels-noevillaltaphotography-5895632.jpg. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"pexels-noevillaltaphotography-5895632.jpg, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, pexels-noevillaltaphotography-5895632.jpg",(empty),TV-MA,"Watch Pexels-noevillaltaphotography-5895632.jpg free on VURT. A micro-drama micro-series. No paywall, no subscription.",Pexels-noevillaltaphotography-5895632.jpg
90,Shadows of Tomorroaaw EP9,MICRO_EPISODES,Shadows of Tomorroaaw,9,generated,,Shadows of Tomorroaaw Ep 9 | Watch Free on VURT,Shadows of Tomorrow Episode 9 - A gripping micro-drama on VURT.,Shadows of Tomorroaaw Episode 9. Watch free on VURT.,(empty),"Watch Episode 9 free on VURT. Vertical-first streaming designed for your phone. No paywall, no subsc",(empty),"shadows of tomorroaaw, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, shadows of tomorroaaw, micro-series",(empty),TV-MA,"Watch Shadows of Tomorroaaw Ep 9 free on VURT. A micro-drama micro-series. No paywall, no subscription.",Shadows of Tomorroaaw Episode 9
91,16X9 img.jpg,16x9,16x9 Img.jpg,,generated,,16x9 Img.jpg | Watch Free on VURT,(empty),16x9 Img.jpg. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"16x9 img.jpg, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, 16x9 img.jpg",(empty),TV-MA,"Watch 16x9 Img.jpg free on VURT. A micro-drama micro-series. No paywall, no subscription.",16x9 Img.jpg
92,9X16.jpg,9x16,9x16.jpg,,generated,,9x16.jpg | Watch Free on VURT,(empty),9x16.jpg. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"9x16.jpg, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, 9x16.jpg",(empty),TV-MA,"Watch 9x16.jpg free on VURT. A micro-drama micro-series. No paywall, no subscription.",9x16.jpg
93,Shadows of Tomorrow EP10,MICRO_EPISODES,Shadows of Tomorrow,10,generated,,Shadows of Tomorrow Ep 10 | Watch Free on VURT,Shadows of Tomorrow EP10,Shadows of Tomorrow Episode 10. Watch free on VURT.,(empty),"Watch Episode 10 free on VURT. Vertical-first streaming designed for your phone. No paywall, no subs",(empty),"shadows of tomorrow, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, shadows of tomorrow, micro-series",(empty),TV-MA,"Watch Shadows of Tomorrow Ep 10 free on VURT. A micro-drama micro-series. No paywall, no subscription.",Shadows of Tomorrow Episode 10
94,pexels-stefanstefancik-91227.jpg,16x9,Pexels-stefanstefancik-91227.jpg,,generated,,Pexels-stefanstefancik-91227.jpg | Watch Free on VURT,(empty),Pexels-stefanstefancik-91227.jpg. Watch free on VURT.,(empty),"Watch free on VURT. Vertical-first streaming designed for your phone. No paywall, no subscription. S",(empty),"pexels-stefanstefancik-91227.jpg, vurt, free streaming, watch free, no paywall, myvurt, vertical video, micro drama",(empty),"black cinema, pexels-stefanstefancik-91227.jpg",(empty),TV-MA,"Watch Pexels-stefanstefancik-91227.jpg free on VURT. A micro-drama micro-series. No paywall, no subscription.",Pexels-stefanstefancik-91227.jpg
