ID,CMS Title,Content Type,Parsed Show,Episode,Data Source,NEW: SEO Title,NEW: SEO Description,NEW: SEO Heading,NEW: SEO Tags,CURRENT: Description,NEW: Description,CURRENT: Long Desc,NEW: Long Desc,CURRENT: Keywords,NEW: Keywords,CURRENT: Tags,NEW: Content+Personalization Tags,CURRENT: Rating,NEW: Rating
61,pexels-jj-jordan-44924743-9507469.jpg,9x16,Pexels-jj-jordan-44924743-9507469.jpg,,generated,Pexels-jj-jordan-44924743-9507469.jpg | VURT - Watch Free,Watch Pexels-jj-jordan-44924743-9507469.jpg free on VURT. Vertical micro-drama for your phone.,Pexels-jj-jordan-44924743-9507469.jpg,"pexels-jj-jordan-44924743-9507469.jpg, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Pexels-jj-jordan-44924743-9507469.jpg on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"pexels-jj-jordan-44924743-9507469.jpg, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"pexels-jj-jordan-44924743-9507469.jpg, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
62,pexels-cottonbro-6962099.jpg,16x9,Pexels-cottonbro-6962099.jpg,,generated,Pexels-cottonbro-6962099.jpg | VURT - Watch Free,Watch Pexels-cottonbro-6962099.jpg free on VURT. Vertical micro-drama for your phone.,Pexels-cottonbro-6962099.jpg,"pexels-cottonbro-6962099.jpg, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Pexels-cottonbro-6962099.jpg on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"pexels-cottonbro-6962099.jpg, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"pexels-cottonbro-6962099.jpg, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
63,Shadows of the Empire,MICRO_SEASON,Shadows of the Empire,,generated,Shadows of the Empire Season 1 | VURT,Watch Shadows of the Empire free on VURT. Vertical micro-drama for your phone.,Shadows of the Empire Season 1,"shadows of the empire, VURT, free streaming, vertical drama, mobile entertainment, full season, micro-series, watch free","In a kingdom torn by rebellion and political intrigue, young strategist Kael Varyn must navigate a d",(keep existing),(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"shadows of the empire, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"shadows of the empire, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
64,pexels-tima-miroshnichenko-7206411.jpg,16x9,Pexels-tima-miroshnichenko-7206411.jpg,,generated,Pexels-tima-miroshnichenko-7206411.jpg | VURT - Watch Free,Watch Pexels-tima-miroshnichenko-7206411.jpg free on VURT. Vertical micro-drama for your phone.,Pexels-tima-miroshnichenko-7206411.jpg,"pexels-tima-miroshnichenko-7206411.jpg, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Pexels-tima-miroshnichenko-7206411.jpg on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"pexels-tima-miroshnichenko-7206411.jpg, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"pexels-tima-miroshnichenko-7206411.jpg, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
66,pexels-eva-zwaan-2091032279-30613248.jpg,9x16,Pexels-eva-zwaan-2091032279-30613248.jpg,,generated,Pexels-eva-zwaan-2091032279-30613248.jpg | VURT - Watch Free,Watch Pexels-eva-zwaan-2091032279-30613248.jpg free on VURT. Vertical micro-drama for your phone.,Pexels-eva-zwaan-2091032279-30613248.jpg,"pexels-eva-zwaan-2091032279-30613248.jpg, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Pexels-eva-zwaan-2091032279-30613248.jpg on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"pexels-eva-zwaan-2091032279-30613248.jpg, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"pexels-eva-zwaan-2091032279-30613248.jpg, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
67,pexels-lileia-mikhailova-1025464630-20420396.jpg,9x16,Pexels-lileia-mikhailova-1025464630-20420396.jpg,,generated,Pexels-lileia-mikhailova-1025464630-20420396.jpg | VURT - Watch Free,Watch Pexels-lileia-mikhailova-1025464630-20420396.jpg free on VURT. Vertical micro-drama for your phone.,Pexels-lileia-mikhailova-1025464630-20420396.jpg,"pexels-lileia-mikhailova-1025464630-20420396.jpg, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Pexels-lileia-mikhailova-1025464630-20420396.jpg on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"pexels-lileia-mikhailova-1025464630-20420396.jpg, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"pexels-lileia-mikhailova-1025464630-20420396.jpg, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
68,pexels-tima-miroshnichenko-6011667.jpg,9x16,Pexels-tima-miroshnichenko-6011667.jpg,,generated,Pexels-tima-miroshnichenko-6011667.jpg | VURT - Watch Free,Watch Pexels-tima-miroshnichenko-6011667.jpg free on VURT. Vertical micro-drama for your phone.,Pexels-tima-miroshnichenko-6011667.jpg,"pexels-tima-miroshnichenko-6011667.jpg, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Pexels-tima-miroshnichenko-6011667.jpg on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"pexels-tima-miroshnichenko-6011667.jpg, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"pexels-tima-miroshnichenko-6011667.jpg, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
69,pexels-jj-jordan-44924743-9507469.jpg,9x16,Pexels-jj-jordan-44924743-9507469.jpg,,generated,Pexels-jj-jordan-44924743-9507469.jpg | VURT - Watch Free,Watch Pexels-jj-jordan-44924743-9507469.jpg free on VURT. Vertical micro-drama for your phone.,Pexels-jj-jordan-44924743-9507469.jpg,"pexels-jj-jordan-44924743-9507469.jpg, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Pexels-jj-jordan-44924743-9507469.jpg on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"pexels-jj-jordan-44924743-9507469.jpg, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"pexels-jj-jordan-44924743-9507469.jpg, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
70,pexels-gokhan-sirkeci-676467750-18296931.jpg,16x9,Pexels-gokhan-sirkeci-676467750-18296931.jpg,,generated,Pexels-gokhan-sirkeci-676467750-18296931.jpg | VURT - Watch Free,Watch Pexels-gokhan-sirkeci-676467750-18296931.jpg free on VURT. Vertical micro-drama for your phone.,Pexels-gokhan-sirkeci-676467750-18296931.jpg,"pexels-gokhan-sirkeci-676467750-18296931.jpg, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Pexels-gokhan-sirkeci-676467750-18296931.jpg on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"pexels-gokhan-sirkeci-676467750-18296931.jpg, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"pexels-gokhan-sirkeci-676467750-18296931.jpg, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
71,169imgs.jpg,16x9,169imgs.jpg,,generated,169imgs.jpg | VURT - Watch Free,Watch 169imgs.jpg free on VURT. Vertical micro-drama for your phone.,169imgs.jpg,"169imgs.jpg, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch 169imgs.jpg on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"169imgs.jpg, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"169imgs.jpg, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
72,pexels-shawnreza-89699.jpg,16x9,Pexels-shawnreza-89699.jpg,,generated,Pexels-shawnreza-89699.jpg | VURT - Watch Free,Watch Pexels-shawnreza-89699.jpg free on VURT. Vertical micro-drama for your phone.,Pexels-shawnreza-89699.jpg,"pexels-shawnreza-89699.jpg, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Pexels-shawnreza-89699.jpg on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"pexels-shawnreza-89699.jpg, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"pexels-shawnreza-89699.jpg, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
73,pexels-chevanon-1108099.jpg,16x9,Pexels-chevanon-1108099.jpg,,generated,Pexels-chevanon-1108099.jpg | VURT - Watch Free,Watch Pexels-chevanon-1108099.jpg free on VURT. Vertical micro-drama for your phone.,Pexels-chevanon-1108099.jpg,"pexels-chevanon-1108099.jpg, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Pexels-chevanon-1108099.jpg on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"pexels-chevanon-1108099.jpg, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"pexels-chevanon-1108099.jpg, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
74,pexels-george-desipris-792381.jpg,16x9,Pexels-george-desipris-792381.jpg,,generated,Pexels-george-desipris-792381.jpg | VURT - Watch Free,Watch Pexels-george-desipris-792381.jpg free on VURT. Vertical micro-drama for your phone.,Pexels-george-desipris-792381.jpg,"pexels-george-desipris-792381.jpg, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Pexels-george-desipris-792381.jpg on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"pexels-george-desipris-792381.jpg, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"pexels-george-desipris-792381.jpg, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
75,Shadows of Tomorrow EP4,MICRO_EPISODES,Shadows of Tomorrow,4,generated,Shadows of Tomorrow Ep 4 | VURT - Watch Free,Watch Shadows of Tomorrow Episode 4 free on VURT. Vertical micro-drama for your phone.,Shadows of Tomorrow Episode 4,"shadows of tomorrow, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",Shadows of Tomorrow EP4,(keep existing),(empty),Watch Episode 4 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now ,(empty),"shadows of tomorrow, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"shadows of tomorrow, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
76,pexels-pawelkalisinski-1076758.jpg,9x16,Pexels-pawelkalisinski-1076758.jpg,,generated,Pexels-pawelkalisinski-1076758.jpg | VURT - Watch Free,Watch Pexels-pawelkalisinski-1076758.jpg free on VURT. Vertical micro-drama for your phone.,Pexels-pawelkalisinski-1076758.jpg,"pexels-pawelkalisinski-1076758.jpg, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Pexels-pawelkalisinski-1076758.jpg on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"pexels-pawelkalisinski-1076758.jpg, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"pexels-pawelkalisinski-1076758.jpg, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
77,pexels-pixabay-76957.jpg,16x9,Pexels-pixabay-76957.jpg,,generated,Pexels-pixabay-76957.jpg | VURT - Watch Free,Watch Pexels-pixabay-76957.jpg free on VURT. Vertical micro-drama for your phone.,Pexels-pixabay-76957.jpg,"pexels-pixabay-76957.jpg, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Pexels-pixabay-76957.jpg on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"pexels-pixabay-76957.jpg, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"pexels-pixabay-76957.jpg, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
78,Shadows of Tomorrow EP5,MICRO_EPISODES,Shadows of Tomorrow,5,generated,Shadows of Tomorrow Ep 5 | VURT - Watch Free,Watch Shadows of Tomorrow Episode 5 free on VURT. Vertical micro-drama for your phone.,Shadows of Tomorrow Episode 5,"shadows of tomorrow, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",Shadows of Tomorrow EP5,(keep existing),(empty),Watch Episode 5 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now ,(empty),"shadows of tomorrow, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"shadows of tomorrow, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
79,pexels-case-originals-33851049.jpg,16x9,Pexels-case-originals-33851049.jpg,,generated,Pexels-case-originals-33851049.jpg | VURT - Watch Free,Watch Pexels-case-originals-33851049.jpg free on VURT. Vertical micro-drama for your phone.,Pexels-case-originals-33851049.jpg,"pexels-case-originals-33851049.jpg, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Pexels-case-originals-33851049.jpg on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"pexels-case-originals-33851049.jpg, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"pexels-case-originals-33851049.jpg, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
80,pexels-rodrigo-a-36100054-14999200.jpg,9x16,Pexels-rodrigo-a-36100054-14999200.jpg,,generated,Pexels-rodrigo-a-36100054-14999200.jpg | VURT - Watch Free,Watch Pexels-rodrigo-a-36100054-14999200.jpg free on VURT. Vertical micro-drama for your phone.,Pexels-rodrigo-a-36100054-14999200.jpg,"pexels-rodrigo-a-36100054-14999200.jpg, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch Pexels-rodrigo-a-36100054-14999200.jpg on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"pexels-rodrigo-a-36100054-14999200.jpg, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"pexels-rodrigo-a-36100054-14999200.jpg, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
81,Shadows of Tomorrow EP6,MICRO_EPISODES,Shadows of Tomorrow,6,generated,Shadows of Tomorrow Ep 6 | VURT - Watch Free,Watch Shadows of Tomorrow Episode 6 free on VURT. Vertical micro-drama for your phone.,Shadows of Tomorrow Episode 6,"shadows of tomorrow, VURT, free streaming, vertical drama, mobile entertainment, episodes, micro-series, watch free",Shadows of Tomorrow EP6,(keep existing),(empty),Watch Episode 6 free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now ,(empty),"shadows of tomorrow, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"shadows of tomorrow, micro-series, vertical, free streaming, mobile-first, episodes, binge-worthy, short-form",(empty),MA
82,169imgs.jpg,16x9,169imgs.jpg,,generated,169imgs.jpg | VURT - Watch Free,Watch 169imgs.jpg free on VURT. Vertical micro-drama for your phone.,169imgs.jpg,"169imgs.jpg, VURT, free streaming, vertical drama, mobile entertainment, micro-series, watch free, no paywall",,Watch 169imgs.jpg on VURT.,(empty),Watch free on VURT — vertical micro-drama designed for your phone. No paywall. Stream now at myvurt.,(empty),"169imgs.jpg, vurt, free streaming, vertical video, micro drama, mobile streaming",(empty),"169imgs.jpg, micro-series, vertical, free streaming, mobile-first, black-entertainment",(empty),MA
